transaction date,transaction number,product type,product scent,product size,cash or card,loyalty number,customer name,loyalty tier,loyalty discount,quantity,sales before discount,sales after discount,profit
2024-02-07,70224024.0,Bar,Fresh Rain,2x,Cash,1003745.0,Toddie Wildbore,Silver,0.1,2.0,3.78,3.4,-0.18
2024-02-07,70224025.0,Liquid,Citrus Breeze,0.5L,Cash,1005768.0,Ethelbert Tremellan,Bronze,0.05,5.0,12.4,11.78,2.83
2024-02-07,70224025.0,Liquid,Fresh Rain,0.5L,Cash,1005768.0,Ethelbert Tremellan,Bronze,0.05,4.0,9.0,8.55,-0.41
2024-02-07,70224025.0,Liquid,Sandalwood Spice,0.5L,Cash,1005768.0,Ethelbert Tremellan,Bronze,0.05,4.999999999999999,47.8,45.41,21.06
2024-02-07,70224026.0,Bar,Rose Garden,4x,Cash,1009510.0,Donnamarie Thripp,Silver,0.1,5.000000000000001,41.85,37.66,9.76
2024-02-07,70224026.0,Liquid,Vanilla Bean,0.25L,Cash,1009510.0,Donnamarie Thripp,Silver,0.1,5.0,23.05,20.74,5.74
2024-02-07,70224027.0,Bar,Sandalwood Spice,4x,Cash,1002821.0,Charo Yezafovich,Bronze,0.05,2.0,15.98,15.18,0.5
2024-02-07,70224027.0,Bar,Coconut Dream,4x,Cash,1002821.0,Charo Yezafovich,Bronze,0.05,2.0,19.26,18.3,7.94
2024-02-07,70224028.0,Bar,Coconut Dream,1x,Cash,1001474.0,Gretchen Mechan,Silver,0.1,1.0,2.74,2.47,1.03
2024-02-07,70224029.0,Bar,Ocean Mist,2x,Cash,1000831.0,Alvira Dusting,Bronze,0.05,2.0,4.08,3.88,1.38
2024-02-07,70224030.0,Bar,Citrus Breeze,4x,Card,,,,0.0,1.0,4.06,4.06,1.36
2024-02-07,70224031.0,Bar,Ocean Mist,2x,Cash,1000627.0,Kearney Boij,Silver,0.1,5.0,10.2,9.18,2.93
2024-02-07,70224031.0,Liquid,Vanilla Bean,1L,Cash,1000627.0,Kearney Boij,Silver,0.1,1.0,12.5,11.25,-0.6
2024-02-07,70224032.0,Bar,Coconut Dream,2x,Card,1003612.0,Catie Fealty,Bronze,0.0,1.0,4.32,4.32,1.58
2024-02-07,70224032.0,Bar,Lavender Fields,4x,Card,1003612.0,Catie Fealty,Bronze,0.0,4.0,20.4,20.4,2.4
2024-02-07,70224032.0,Liquid,Rose Garden,0.25L,Card,1003612.0,Catie Fealty,Bronze,0.0,2.0,3.8,3.8,0.08
2024-02-07,70224033.0,Liquid,Eucalyptus Mint,0.5L,Cash,1006950.0,Jerrie Calltone,,0.0,4.999999999999999,44.4,44.4,21.85
2024-02-07,70224034.0,Bar,Rose Garden,2x,Cash,1007360.0,Boyd Yankeev,,0.0,3.0,9.51,9.51,0.66
2024-02-07,70224034.0,Liquid,Rose Garden,0.5L,Cash,1007360.0,Boyd Yankeev,,0.0,3.0,21.15,21.15,10.05
2024-02-07,70224034.0,Liquid,Sandalwood Spice,1L,Cash,1007360.0,Boyd Yankeev,,0.0,3.0,39.57,39.57,10.56
2024-02-07,70224035.0,Liquid,Vanilla Bean,1L,Card,1004479.0,Toma Cadman,Bronze,0.05,1.0,12.5,11.88,0.03
2024-02-07,70224036.0,Bar,Lavender Fields,4x,Cash,1007150.0,Brit Dani,Bronze,0.05,1.0,5.1,4.84,0.34
2024-02-07,70224037.0,Bar,Rose Garden,2x,Cash,,,,0.0,1.0,3.17,3.17,0.22
2024-02-07,70224037.0,Liquid,Sandalwood Spice,0.5L,Cash,,,,0.0,1.0,9.56,9.56,4.69
2024-02-07,70224038.0,Bar,Cedarwood Forest,1x,Cash,,,,0.0,1.0,2.18,2.18,1.07
2024-02-07,70224038.0,Bar,Fresh Rain,4x,Cash,,,,0.0,1.0,4.28,4.28,0.9
2024-02-07,70224039.0,Liquid,Eucalyptus Mint,0.25L,Card,1003179.0,Chalmers Michelmore,Silver,0.1,1.0,4.5,4.05,1.78
2024-02-07,70224040.0,Bar,Lavender Fields,2x,Card,1003024.0,Vaclav Abendroth,,0.0,1.0,2.41,2.41,0.03
2024-02-07,70224040.0,Bar,Rose Garden,2x,Card,1003024.0,Vaclav Abendroth,,0.0,3.0,9.51,9.51,0.66
2024-02-07,70224040.0,Liquid,Vanilla Bean,0.5L,Card,1003024.0,Vaclav Abendroth,,0.0,2.0,14.7,14.7,2.76
2024-02-07,70224041.0,Bar,Citrus Breeze,2x,Card,,,,0.0,1.0,2.02,2.02,0.6
2024-02-07,70224041.0,Bar,Rose Garden,2x,Card,,,,0.0,5.0,15.85,15.85,1.1
2024-02-07,70224041.0,Liquid,Coconut Dream,0.25L,Card,,,,0.0,3.0,7.14,7.14,1.95
2024-02-07,70224042.0,Bar,Lavender Fields,4x,Cash,,,,0.0,1.0,5.1,5.1,0.6
2024-02-07,70224042.0,Bar,Rose Garden,4x,Cash,,,,0.0,4.0,33.48,33.48,11.16
2024-02-07,70224043.0,Liquid,Cedarwood Forest,0.5L,Card,1001161.0,Gael Copnell,Gold,0.15,1.0,4.39,3.73,1.08
2024-02-07,70224044.0,Bar,Eucalyptus Mint,2x,Cash,,,,0.0,1.0,6.23,6.23,2.64
2024-02-07,70224044.0,Bar,Coconut Dream,2x,Cash,,,,0.0,5.0,21.6,21.6,7.9
2024-02-07,70224044.0,Bar,Lavender Fields,4x,Cash,,,,0.0,1.0,5.1,5.1,0.6
2024-02-07,70224045.0,Bar,Lavender Fields,4x,Cash,1009137.0,Shell Needs,Gold,0.15,4.0,20.4,17.34,-0.66
2024-02-07,70224045.0,Bar,Fresh Rain,4x,Cash,1009137.0,Shell Needs,Gold,0.15,2.0,8.56,7.28,0.52
2024-02-07,70224046.0,Bar,Citrus Breeze,4x,Cash,1002837.0,Maddie Du fray,Silver,0.1,1.0,4.06,3.65,0.95
2024-02-07,70224046.0,Bar,Eucalyptus Mint,4x,Cash,1002837.0,Maddie Du fray,Silver,0.1,2.0,16.6,14.94,1.34
2024-02-07,70224046.0,Bar,Eucalyptus Mint,4x,Cash,1002837.0,Maddie Du fray,Silver,0.1,1.0,8.3,7.47,0.67
2024-02-07,70224047.0,Bar,Fresh Rain,4x,Cash,1008568.0,Eliot Taylo,Silver,0.1,4.0,17.12,15.41,1.89
2024-02-07,70224048.0,Bar,Eucalyptus Mint,1x,Card,1003295.0,Lauraine Duckering,Gold,0.15,1.0,3.49,2.97,1.08
2024-02-07,70224048.0,Bar,Lavender Fields,4x,Card,1003295.0,Lauraine Duckering,Gold,0.15,2.0,10.2,8.67,-0.33
2024-02-07,70224049.0,Bar,Ocean Mist,1x,Cash,,,,0.0,2.0,2.4,2.4,1.08
2024-02-07,70224049.0,Liquid,Cedarwood Forest,0.5L,Cash,,,,0.0,2.0,8.78,8.78,3.48
2024-02-07,70224050.0,Liquid,Eucalyptus Mint,0.25L,Card,1001834.0,Wildon Agglio,Silver,0.1,5.0,22.5,20.25,8.9
2024-02-07,70224051.0,Bar,Citrus Breeze,2x,Card,1002688.0,Becki Smalles,Bronze,0.0,2.0,4.04,4.04,1.2
2024-02-07,70224051.0,Bar,Vanilla Bean,4x,Card,1002688.0,Becki Smalles,Bronze,0.0,3.0,53.22,53.22,26.22
2024-02-07,70224052.0,Bar,Fresh Rain,1x,Card,1004338.0,Hildegarde Dunniom,Silver,0.1,5.0,8.05,7.25,2.55
2024-02-07,70224052.0,Bar,Vanilla Bean,4x,Card,1004338.0,Hildegarde Dunniom,Silver,0.1,5.000000000000001,88.7,79.83,34.83
2024-02-07,70224053.0,Bar,Sandalwood Spice,1x,Card,1008051.0,Lauren Macgoun,Bronze,0.05,2.0,7.5,7.12,3.04
2024-02-07,70224054.0,Bar,Cedarwood Forest,4x,Card,1000327.0,Vyky Barrus,Bronze,0.0,5.0,26.5,26.5,6.5
2024-02-07,70224055.0,Bar,Coconut Dream,1x,Card,,,,0.0,2.0,5.48,5.48,2.6
2024-02-07,70224055.0,Liquid,Rose Garden,1L,Card,,,,0.0,4.0,47.4,47.4,18.0
2024-02-07,70224056.0,Bar,Ocean Mist,4x,Cash,,,,0.0,1.0,4.65,4.65,2.27
2024-02-07,70224056.0,Liquid,Fresh Rain,0.5L,Cash,,,,0.0,5.0,11.25,11.25,0.05
2024-02-07,70224057.0,Bar,Fresh Rain,2x,Card,,,,0.0,4.0,7.56,7.56,0.4
2024-02-07,70224057.0,Bar,Eucalyptus Mint,2x,Card,,,,0.0,2.0,12.46,12.46,5.28
2024-02-07,70224058.0,Bar,Lavender Fields,1x,Card,,,,0.0,1.0,1.77,1.77,0.52
2024-02-07,70224058.0,Bar,Lavender Fields,2x,Card,,,,0.0,4.0,9.64,9.64,0.12
2024-02-07,70224058.0,Liquid,Fresh Rain,0.5L,Card,,,,0.0,2.0,4.5,4.5,0.02
2024-02-07,70224059.0,Bar,Vanilla Bean,1x,Card,1009235.0,Osmund Banbrigge,Bronze,0.05,2.0,7.28,6.92,1.92
2024-02-07,70224059.0,Liquid,Eucalyptus Mint,0.5L,Card,1009235.0,Osmund Banbrigge,Bronze,0.05,4.999999999999999,44.4,42.18,19.63
2024-02-07,70224060.0,Bar,Lavender Fields,2x,Card,,,,0.0,3.0,7.23,7.23,0.09
2024-02-07,70224060.0,Bar,Lavender Fields,2x,Card,,,,0.0,3.0,7.23,7.23,0.09
2024-02-08,80224001.0,Liquid,Fresh Rain,0.5L,Card,,,,0.0,1.0,2.25,2.25,0.01
2024-02-08,80224002.0,Liquid,Eucalyptus Mint,0.5L,Card,,,,0.0,2.0,17.76,17.76,8.74
2024-02-08,80224002.0,Liquid,Fresh Rain,1L,Card,,,,0.0,4.0,32.6,32.6,14.76
2024-02-08,80224002.0,Liquid,Rose Garden,1L,Card,,,,0.0,2.0,23.7,23.7,9.0
2024-02-08,80224003.0,Liquid,Rose Garden,1L,Card,1000828.0,Katey Tams,Bronze,0.05,2.0,23.7,22.51,7.81
2024-02-08,80224004.0,Bar,Citrus Breeze,2x,Card,1000473.0,Ichabod Mcgarrahan,Bronze,0.05,2.0,4.04,3.84,1.0
2024-02-08,80224004.0,Liquid,Citrus Breeze,1L,Card,1000473.0,Ichabod Mcgarrahan,Bronze,0.05,5.0,29.6,28.12,10.37
2024-02-08,80224005.0,Bar,Ocean Mist,2x,Card,1009328.0,Leontyne Dicken,Gold,0.15,1.0,2.04,1.73,0.48
2024-02-08,80224005.0,Liquid,Coconut Dream,0.25L,Card,1009328.0,Leontyne Dicken,Gold,0.15,3.0,7.14,6.07,0.88
2024-02-08,80224005.0,Liquid,Coconut Dream,1L,Card,1009328.0,Leontyne Dicken,Gold,0.15,2.0,15.0,12.75,-0.91
2024-02-08,80224006.0,Bar,Citrus Breeze,2x,Cash,,,,0.0,4.0,8.08,8.08,2.4
2024-02-08,80224007.0,Liquid,Rose Garden,0.5L,Cash,1008781.0,Allan Merriman,Bronze,0.05,1.0,7.05,6.7,3.0
2024-02-08,80224008.0,Bar,Eucalyptus Mint,4x,Card,1001777.0,Delano Kinsett,Bronze,0.05,2.0,16.6,15.77,2.17
2024-02-08,80224008.0,Liquid,Coconut Dream,0.25L,Card,1001777.0,Delano Kinsett,Bronze,0.05,5.0,11.9,11.3,2.65
2024-02-08,80224009.0,Bar,Eucalyptus Mint,1x,Card,1006655.0,Henka Mcdermott,,0.0,4.0,13.96,13.96,6.4
2024-02-08,80224010.0,Bar,Rose Garden,2x,Card,1000826.0,Nolana Stuer,Bronze,0.05,3.0,9.51,9.03,0.18
2024-02-08,80224010.0,Bar,Ocean Mist,4x,Card,1000826.0,Nolana Stuer,Bronze,0.05,2.9999999999999996,13.95,13.25,6.11
2024-02-08,80224010.0,Liquid,Rose Garden,0.5L,Card,1000826.0,Nolana Stuer,Bronze,0.05,3.0,21.15,20.09,8.99
2024-02-08,80224011.0,Bar,Ocean Mist,1x,Card,1001908.0,Shanan Larvent,Silver,0.1,5.0,6.0,5.4,2.1
2024-02-08,80224011.0,Liquid,Rose Garden,1L,Card,1001908.0,Shanan Larvent,Silver,0.1,2.0,23.7,21.33,6.63
2024-02-08,80224012.0,Bar,Lavender Fields,1x,Cash,1000471.0,Patrizia Bridgnell,Silver,0.1,4.0,7.08,6.37,1.37
2024-02-08,80224012.0,Bar,Coconut Dream,2x,Cash,1000471.0,Patrizia Bridgnell,Silver,0.1,3.0,12.96,11.66,3.44
2024-02-08,80224013.0,Bar,Ocean Mist,1x,Card,1009769.0,Cassius Faithfull,Silver,0.1,2.0,2.4,2.16,0.84
2024-02-08,80224013.0,Bar,Vanilla Bean,2x,Card,1009769.0,Cassius Faithfull,Silver,0.1,2.0,13.72,12.35,2.85
2024-02-08,80224013.0,Bar,Citrus Breeze,4x,Card,1009769.0,Cassius Faithfull,Silver,0.1,2.0,8.12,7.31,1.91
2024-02-08,80224014.0,Bar,Fresh Rain,1x,Card,1008808.0,Ira Jurzyk,Silver,0.1,2.0,3.22,2.9,1.02
2024-02-08,80224014.0,Liquid,Coconut Dream,0.25L,Card,1008808.0,Ira Jurzyk,Silver,0.1,5.0,11.9,10.71,2.06
2024-02-08,80224015.0,Liquid,Fresh Rain,0.5L,Card,,,,0.0,5.0,11.25,11.25,0.05
2024-02-08,80224016.0,Liquid,Fresh Rain,1L,Card,,,,0.0,4.0,32.6,32.6,14.76
2024-02-08,80224017.0,Bar,Lavender Fields,4x,Cash,1005404.0,Samuel Prantoni,Bronze,0.05,4.0,20.4,19.38,1.38
2024-02-08,80224018.0,Bar,Eucalyptus Mint,2x,Cash,1000529.0,Imojean Miles,Gold,0.15,4.999999999999999,31.15,26.48,8.53
2024-02-08,80224018.0,Liquid,Ocean Mist,1L,Cash,1000529.0,Imojean Miles,Gold,0.15,4.0,18.36,15.61,3.09
2024-02-08,80224019.0,Liquid,Lavender Fields,0.5L,Cash,1003667.0,Christabel Roby,Bronze,0.05,5.0,24.75,23.51,8.56
2024-02-08,80224020.0,Bar,Cedarwood Forest,1x,Cash,,,,0.0,5.0,10.9,10.9,5.35
2024-02-08,80224020.0,Liquid,Vanilla Bean,0.5L,Cash,,,,0.0,1.0,7.35,7.35,1.38
2024-02-08,80224021.0,Bar,Ocean Mist,2x,Cash,1009229.0,Guinevere Macaskie,Silver,0.1,3.0,6.12,5.51,1.76
2024-02-08,80224021.0,Bar,Cedarwood Forest,4x,Cash,1009229.0,Guinevere Macaskie,Silver,0.1,4.0,21.2,19.08,3.08
2024-02-08,80224021.0,Liquid,Rose Garden,0.5L,Cash,1009229.0,Guinevere Macaskie,Silver,0.1,5.0,35.25,31.72,13.22
2024-02-08,80224022.0,Bar,Eucalyptus Mint,2x,Card,1004850.0,Saba Iacopini,Bronze,0.05,4.0,24.92,23.67,9.31
2024-02-08,80224023.0,Liquid,Lavender Fields,1L,Cash,1007855.0,Quinn Mcwhan,,0.0,4.0,32.36,32.36,8.64
2024-02-08,80224024.0,Bar,Ocean Mist,1x,Cash,,,,0.0,3.0,3.6,3.6,1.62
2024-02-08,80224024.0,Bar,Eucalyptus Mint,2x,Cash,,,,0.0,1.0,6.23,6.23,2.64
2024-02-08,80224024.0,Liquid,Coconut Dream,1L,Cash,,,,0.0,4.0,30.0,30.0,2.68
2024-02-08,80224025.0,Bar,Cedarwood Forest,2x,Card,,,,0.0,2.0,6.1,6.1,1.88
2024-02-08,80224025.0,Liquid,Fresh Rain,1L,Card,,,,0.0,5.0,40.75,40.75,18.45
2024-02-08,80224026.0,Bar,Sandalwood Spice,1x,Cash,,,,0.0,4.0,15.0,15.0,6.84
2024-02-08,80224026.0,Bar,Citrus Breeze,4x,Cash,,,,0.0,2.0,8.12,8.12,2.72
2024-02-08,80224027.0,Bar,Eucalyptus Mint,2x,Cash,1000031.0,Giana Hambidge,Bronze,0.05,4.999999999999999,31.15,29.59,11.64
2024-02-08,80224027.0,Liquid,Fresh Rain,1L,Cash,1000031.0,Giana Hambidge,Bronze,0.05,1.0,8.15,7.74,3.28
2024-02-08,80224028.0,Bar,Eucalyptus Mint,2x,Card,1004962.0,Crystie Boag,Bronze,0.05,3.0,18.69,17.76,6.99
2024-02-08,80224028.0,Bar,Eucalyptus Mint,4x,Card,1004962.0,Crystie Boag,Bronze,0.05,1.0,8.3,7.89,1.09
2024-02-08,80224028.0,Liquid,Vanilla Bean,0.25L,Card,1004962.0,Crystie Boag,Bronze,0.05,2.0,9.22,8.76,2.76
2024-02-08,80224029.0,Bar,Lavender Fields,4x,Cash,1008555.0,Katti Glanvill,Bronze,0.05,2.0,10.2,9.69,0.69
2024-02-08,80224030.0,Bar,Rose Garden,1x,Card,1006613.0,Ginnifer Neumann,Silver,0.1,2.9999999999999996,7.35,6.62,1.97
2024-02-08,80224030.0,Liquid,Eucalyptus Mint,0.5L,Card,1006613.0,Ginnifer Neumann,Silver,0.1,4.0,35.52,31.97,13.93
2024-02-08,80224031.0,Bar,Lavender Fields,1x,Card,,,,0.0,5.0,8.85,8.85,2.6
2024-02-08,80224032.0,Liquid,Lavender Fields,0.25L,Cash,1004319.0,Honoria Dummer,Bronze,0.05,1.0,2.3,2.18,0.68
2024-02-08,80224032.0,Liquid,Rose Garden,1L,Cash,1004319.0,Honoria Dummer,Bronze,0.05,4.0,47.4,45.03,15.63
2024-02-08,80224032.0,Liquid,Sandalwood Spice,1L,Cash,1004319.0,Honoria Dummer,Bronze,0.05,4.0,52.76,50.12,11.44
2024-02-08,80224033.0,Bar,Eucalyptus Mint,1x,Cash,,,,0.0,3.0,10.47,10.47,4.8
2024-02-08,80224033.0,Bar,Rose Garden,4x,Cash,,,,0.0,5.000000000000001,41.85,41.85,13.95
2024-02-08,80224033.0,Liquid,Sandalwood Spice,0.25L,Cash,,,,0.0,1.0,4.25,4.25,1.8
2024-02-08,80224034.0,Bar,Eucalyptus Mint,1x,Cash,,,,0.0,4.999999999999999,17.45,17.45,8.0
2024-02-08,80224034.0,Bar,Fresh Rain,4x,Cash,,,,0.0,4.0,17.12,17.12,3.6
2024-02-08,80224035.0,Bar,Ocean Mist,1x,Cash,1007144.0,Cosetta Moodey,,0.0,1.0,1.2,1.2,0.54
2024-02-08,80224036.0,Bar,Cedarwood Forest,4x,Card,1002451.0,Bell Sollner,Bronze,0.05,2.0,10.6,10.07,2.07
2024-02-08,80224036.0,Liquid,Rose Garden,0.25L,Card,1002451.0,Bell Sollner,Bronze,0.05,2.0,3.8,3.61,-0.11
2024-02-08,80224036.0,Liquid,Vanilla Bean,0.5L,Card,1002451.0,Bell Sollner,Bronze,0.05,5.0,36.75,34.91,5.06
2024-02-08,80224037.0,Bar,Ocean Mist,1x,Card,,,,0.0,4.0,4.8,4.8,2.16
2024-02-08,80224037.0,Bar,Eucalyptus Mint,1x,Card,,,,0.0,2.0,6.98,6.98,3.2
2024-02-08,80224038.0,Bar,Citrus Breeze,1x,Cash,,,,0.0,4.0,3.24,3.24,0.24
2024-02-08,80224038.0,Liquid,Rose Garden,0.25L,Cash,,,,0.0,2.0,3.8,3.8,0.08
2024-02-08,80224039.0,Liquid,Cedarwood Forest,0.25L,Card,1000053.0,Antony Daborn,Gold,0.15,2.0,3.12,2.65,-0.01
2024-02-08,80224040.0,Bar,Ocean Mist,4x,Cash,1007704.0,Lyle Connerly,Silver,0.1,2.9999999999999996,13.95,12.56,5.42
2024-02-08,80224040.0,Liquid,Eucalyptus Mint,0.5L,Cash,1007704.0,Lyle Connerly,Silver,0.1,3.0,26.64,23.98,10.45
2024-02-08,80224040.0,Liquid,Vanilla Bean,1L,Cash,1007704.0,Lyle Connerly,Silver,0.1,2.0,25.0,22.5,-1.2
2024-02-08,80224041.0,Liquid,Rose Garden,0.5L,Card,1003517.0,Rorke Norkett,Silver,0.1,3.0,21.15,19.04,7.94
2024-02-08,80224041.0,Liquid,Lavender Fields,1L,Card,1003517.0,Rorke Norkett,Silver,0.1,4.0,32.36,29.12,5.4
2024-02-08,80224042.0,Bar,Rose Garden,1x,Card,,,,0.0,1.0,2.45,2.45,0.9
2024-02-08,80224043.0,Bar,Coconut Dream,1x,Card,1001011.0,Alyda Verrills,Bronze,0.05,1.0,2.74,2.6,1.16
2024-02-08,80224043.0,Liquid,Eucalyptus Mint,0.5L,Card,1001011.0,Alyda Verrills,Bronze,0.05,1.0,8.88,8.44,3.93
2024-02-08,80224044.0,Bar,Eucalyptus Mint,1x,Cash,1003397.0,Emmerich Heymann,Silver,0.1,3.0,10.47,9.42,3.75
2024-02-08,80224045.0,Bar,Lavender Fields,1x,Cash,1005049.0,Mortimer Cleminshaw,Bronze,0.05,2.0,3.54,3.36,0.86
2024-02-08,80224045.0,Bar,Lavender Fields,4x,Cash,1005049.0,Mortimer Cleminshaw,Bronze,0.05,2.0,10.2,9.69,0.69
2024-02-08,80224045.0,Bar,Ocean Mist,4x,Cash,1005049.0,Mortimer Cleminshaw,Bronze,0.05,4.0,18.6,17.67,8.15
2024-02-08,80224046.0,Bar,Eucalyptus Mint,2x,Card,1007153.0,Hildegarde Hannabus,,0.0,2.0,12.46,12.46,5.28
2024-02-08,80224046.0,Bar,Lavender Fields,4x,Card,1007153.0,Hildegarde Hannabus,,0.0,2.0,10.2,10.2,1.2
2024-02-08,80224047.0,Bar,Eucalyptus Mint,1x,Card,1005793.0,Corene Darell,Bronze,0.05,2.0,6.98,6.63,2.85
2024-02-08,80224047.0,Bar,Ocean Mist,4x,Card,1005793.0,Corene Darell,Bronze,0.05,5.0,23.25,22.09,10.19
2024-02-08,80224047.0,Liquid,Citrus Breeze,0.5L,Card,1005793.0,Corene Darell,Bronze,0.05,3.0,7.44,7.07,1.7
2024-02-08,80224048.0,Bar,Eucalyptus Mint,1x,Card,1003108.0,Daniela Benditt,Bronze,0.05,4.999999999999999,17.45,16.58,7.13
2024-02-08,80224048.0,Bar,Rose Garden,2x,Card,1003108.0,Daniela Benditt,Bronze,0.05,3.0,9.51,9.03,0.18
2024-02-08,80224048.0,Bar,Eucalyptus Mint,2x,Card,1003108.0,Daniela Benditt,Bronze,0.05,4.0,24.92,23.67,9.31
2024-02-08,80224049.0,Liquid,Cedarwood Forest,0.25L,Cash,,,,0.0,2.9999999999999996,4.68,4.68,0.69
2024-02-08,80224049.0,Liquid,Lavender Fields,0.5L,Cash,,,,0.0,5.0,24.75,24.75,9.8
2024-02-08,80224050.0,Liquid,Vanilla Bean,0.25L,Card,1001683.0,Vincent Woodfield,Bronze,0.0,2.0,9.22,9.22,3.22
2024-02-08,80224051.0,Liquid,Sandalwood Spice,0.5L,Card,1003528.0,Alfie Ducker,Bronze,0.05,3.0,28.68,27.25,12.64
2024-02-08,80224052.0,Bar,Lavender Fields,2x,Cash,1002820.0,Isidore Riply,Gold,0.15,1.0,2.41,2.05,-0.33
2024-02-08,80224052.0,Liquid,Rose Garden,0.25L,Cash,1002820.0,Isidore Riply,Gold,0.15,2.0,3.8,3.23,-0.49
2024-02-08,80224053.0,Liquid,Eucalyptus Mint,1L,Cash,1001602.0,Elladine Scroyton,Bronze,0.05,4.0,53.08,50.43,14.59
2024-02-08,80224053.0,Liquid,Cedarwood Forest,1L,Cash,1001602.0,Elladine Scroyton,Bronze,0.05,4.0,27.04,25.69,4.65
2024-02-08,80224054.0,Bar,Rose Garden,1x,Card,,,,0.0,1.0,2.45,2.45,0.9
2024-02-08,80224054.0,Liquid,Sandalwood Spice,0.25L,Card,,,,0.0,1.0,4.25,4.25,1.8
2024-02-08,80224054.0,Liquid,Vanilla Bean,0.5L,Card,,,,0.0,2.0,14.7,14.7,2.76
2024-02-08,80224055.0,Bar,Vanilla Bean,1x,Cash,1001737.0,Wendi Keeri,Silver,0.1,4.0,14.56,13.1,3.1
2024-02-08,80224055.0,Bar,Rose Garden,4x,Cash,1001737.0,Wendi Keeri,Silver,0.1,2.0,16.74,15.07,3.91
2024-02-08,80224056.0,Liquid,Sandalwood Spice,0.5L,Cash,1006654.0,Wiley Basini-gazzi,Silver,0.1,4.999999999999999,47.8,43.02,18.67
2024-02-08,80224056.0,Liquid,Citrus Breeze,1L,Cash,1006654.0,Wiley Basini-gazzi,Silver,0.1,5.0,29.6,26.64,8.89
2024-02-08,80224057.0,Liquid,Cedarwood Forest,0.25L,Cash,1005381.0,Pru Rosenwald,Bronze,0.05,1.0,1.56,1.48,0.15
2024-02-08,80224057.0,Liquid,Fresh Rain,1L,Cash,1005381.0,Pru Rosenwald,Bronze,0.05,4.0,32.6,30.97,13.13
2024-02-08,80224058.0,Bar,Rose Garden,2x,Cash,1002081.0,Ernesta Garstan,Gold,0.15,3.0,9.51,8.08,-0.77
2024-02-08,80224058.0,Bar,Ocean Mist,4x,Cash,1002081.0,Ernesta Garstan,Gold,0.15,5.0,23.25,19.76,7.86
2024-02-08,80224059.0,Bar,Rose Garden,2x,Cash,,,,0.0,1.0,3.17,3.17,0.22
2024-02-08,80224059.0,Bar,Eucalyptus Mint,4x,Cash,,,,0.0,4.0,33.2,33.2,6.0
2024-02-08,80224060.0,Bar,Rose Garden,1x,Cash,1008726.0,Lucina Middler,Bronze,0.05,1.0,2.45,2.33,0.78
2024-02-08,80224060.0,Bar,Vanilla Bean,1x,Cash,1008726.0,Lucina Middler,Bronze,0.05,4.0,14.56,13.83,3.83
2024-02-08,80224061.0,Bar,Vanilla Bean,2x,Cash,1000576.0,Drucie Lantiffe,Bronze,0.05,2.9999999999999996,20.58,19.55,5.3
2024-02-08,80224062.0,Bar,Fresh Rain,2x,Card,1008810.0,Norina Kummerlowe,Bronze,0.05,1.0,1.89,1.8,0.01
2024-02-08,80224062.0,Bar,Sandalwood Spice,4x,Card,1008810.0,Norina Kummerlowe,Bronze,0.05,5.0,39.95,37.95,1.25
2024-02-08,80224063.0,Liquid,Eucalyptus Mint,0.25L,Card,1009322.0,Lacy Justun,Bronze,0.05,4.0,18.0,17.1,8.02
2024-02-08,80224064.0,Bar,Eucalyptus Mint,2x,Card,1009648.0,Cora O'connor,Bronze,0.05,4.999999999999999,31.15,29.59,11.64
2024-02-08,80224065.0,Liquid,Sandalwood Spice,1L,Card,1002536.0,Robin Carus,Bronze,0.05,5.0,65.95,62.65,14.3
2024-02-09,90224001.0,Bar,Vanilla Bean,1x,Cash,1007301.0,Adela Jacqueminet,Bronze,0.05,3.0,10.92,10.37,2.87
2024-02-09,90224001.0,Liquid,Coconut Dream,0.25L,Cash,1007301.0,Adela Jacqueminet,Bronze,0.05,1.0,2.38,2.26,0.53
2024-02-09,90224002.0,Bar,Coconut Dream,1x,Cash,1009892.0,Alina Bloxland,Bronze,0.05,1.0,2.74,2.6,1.16
2024-02-09,90224002.0,Liquid,Sandalwood Spice,1L,Cash,1009892.0,Alina Bloxland,Bronze,0.05,2.0,26.38,25.06,5.72
2024-02-09,90224003.0,Bar,Citrus Breeze,2x,Card,1008151.0,Sampson Tompsett,Silver,0.1,2.0,4.04,3.64,0.8
2024-02-09,90224003.0,Bar,Eucalyptus Mint,4x,Card,1008151.0,Sampson Tompsett,Silver,0.1,5.0,41.5,37.35,3.35
2024-02-09,90224003.0,Liquid,Fresh Rain,1L,Card,1008151.0,Sampson Tompsett,Silver,0.1,2.0,16.3,14.67,5.75
2024-02-09,90224004.0,Liquid,Cedarwood Forest,0.5L,Card,1006934.0,Reggie Apthorpe,Bronze,0.0,5.0,21.95,21.95,8.7
2024-02-09,90224004.0,Liquid,Lavender Fields,1L,Card,1006934.0,Reggie Apthorpe,Bronze,0.0,4.0,32.36,32.36,8.64
2024-02-09,90224004.0,Liquid,Ocean Mist,1L,Card,1006934.0,Reggie Apthorpe,Bronze,0.0,5.0,22.95,22.95,7.3
2024-02-09,90224005.0,Bar,Eucalyptus Mint,2x,Card,1000950.0,Mil Powling,Silver,0.1,4.0,24.92,22.43,8.07
2024-02-09,90224005.0,Bar,Sandalwood Spice,2x,Card,1000950.0,Mil Powling,Silver,0.1,4.0,30.28,27.25,11.73
